Time,Altitude,Pressure,Velocity,SolidFuel,LiquidFuel,Temperature,Angle
22396007.018862173,767.8578084788751,4271.95947265625,9.338411538820578,240.0,214.31347846984863,247.80007421310864,4.114738839625843
22396007.098862186,766.9117613245617,4272.56396484375,9.680731915518047,240.0,214.31347846984863,247.80316064914896,3.9965462834584713
22396007.258862212,765.7390324587468,4273.0849609375,10.022989083429133,240.0,214.31347846984863,247.80630673396684,4.195321862024559
22396007.338862225,764.5722847038414,4273.72265625,8.730091409366548,240.0,213.0982494354248,247.80845732594423,4.868195463600638
22396007.49886225,763.7679073947365,4274.2451171875,8.271393486615983,240.0,213.0982494354248,247.8110686609313,4.704380662880037
22396007.578862265,762.7646108865738,4274.69091796875,8.613786544696106,240.0,213.0982494354248,247.81380819949607,4.522827180624769
22396007.658862278,761.7201723567559,4275.24658203125,8.898958949332831,240.0,213.0982494354248,247.8161708610269,4.381952790002823
22396007.818862304,760.8183143290225,4275.7255859375,9.241305728304141,240.0,213.0982494354248,247.81910307131199,4.198346313738837
22396007.898862317,759.5077054889989,4276.42236328125,9.583648525383483,240.0,213.0982494354248,247.82214664712296,4.053117029747045
22396008.058862343,758.3397358958609,4277.04345703125,9.925825055632922,240.0,213.0982494354248,247.82529918139133,4.254070657716358
22396008.138862357,757.3505729869357,4277.6787109375,8.688781454162829,240.0,211.88302993774414,247.8279192685393,4.936757825394147
22396008.298862383,756.2141386618023,4278.19921875,8.286321262775843,240.0,211.88302993774414,247.83142695051907,4.706576429573656
22396008.45886241,755.0376810021116,4278.91650390625,8.685758310149948,240.0,211.88302993774414,247.83417888622608,4.497554879092708
22396008.538862422,753.8053168689949,4279.576171875,9.085243068224234,240.0,211.88302993774414,247.8375375539517,4.306073075019732
22396008.69886245,752.7039958414971,4280.16552734375,9.427473744031456,240.0,211.88302993774414,247.84050865150968,4.154722247802365
22396008.858862475,751.3675701696193,4280.77685546875,9.826737834702824,240.0,211.88302993774414,247.84413001374173,3.9911917018078866
22396008.938862488,749.9748104957398,4281.5185546875,9.441974215070086,240.0,210.66781997680664,247.84740796343414,5.0080144049188275
22396009.098862514,748.9750584102003,4282.162109375,8.1858367515043,240.0,210.66781997680664,247.84998863219232,4.803110835891546
22396009.25886254,747.8128919204464,4282.69384765625,8.527852241096554,240.0,210.66781997680664,247.85269632802073,4.617278648706273
